Alert ID,Ticker,Name,Description,Time
275036087,"BINANCE:XRPUSDTPERP, 5m",XRP 5m Bull divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T11:05:00Z"",
  ""close"": ""0.982025"",
  ""open"": ""0.9843836281729017"",
  ""high"": ""0.9843836281729017"",
  ""low"": ""0.9791"",
  ""volume"": ""3771957.1""
}",2021-09-23T11:10:00.000Z
274953083,"BINANCE:BTCUSDTPERP, 5m",BTC 5m Bull divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T11:05:00Z"",
  ""close"": ""43696.0575"",
  ""open"": ""43728.11930771552"",
  ""high"": ""43762.26"",
  ""low"": ""43622.67"",
  ""volume"": ""934.0609999999999""
}",2021-09-23T11:10:00.000Z
274952427,"BINANCE:BTCUSDTPERP, 5m",BTC 5m Bear divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T11:05:00Z"",
  ""close"": ""43696.0575"",
  ""open"": ""43728.11930771552"",
  ""high"": ""43762.26"",
  ""low"": ""43622.67"",
  ""volume"": ""934.0609999999999""
}",2021-09-23T11:10:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T11:08:00Z"",
  ""close"": ""43658.85"",
  ""open"": ""43711.226847674254"",
  ""high"": ""43711.226847674254"",
  ""low"": ""43622.67"",
  ""volume"": ""291.386""
}",2021-09-23T11:09:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T10:15:00Z"",
  ""close"": ""43699.7425"",
  ""open"": ""43794.444882276286"",
  ""high"": ""43794.444882276286"",
  ""low"": ""43611"",
  ""volume"": ""1037.36""
}",2021-09-23T10:16:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T10:15:00Z"",
  ""close"": ""0.987375"",
  ""open"": ""0.9906978990827041"",
  ""high"": ""0.9906978990827041"",
  ""low"": ""0.9845"",
  ""volume"": ""3543476.6""
}",2021-09-23T10:16:00.000Z
275033546,"BINANCE:XRPUSDTPERP, 10m",XRP 10m Bull divergence,"{
  ""tf"": ""10m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T09:50:00Z"",
  ""close"": ""0.9943"",
  ""open"": ""0.9940983240724939"",
  ""high"": ""0.9981"",
  ""low"": ""0.9917"",
  ""volume"": ""4722169.8""
}",2021-09-23T10:00:01.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T09:14:00Z"",
  ""close"": ""44084.405"",
  ""open"": ""43989.99186610652"",
  ""high"": ""44138.73"",
  ""low"": ""43989.99186610652"",
  ""volume"": ""699.818""
}",2021-09-23T09:15:00.000Z
277223296,"BINANCE:BTCUSDTPERP, 1h",,Go long,2021-09-23T09:10:08.000Z
275029631,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T09:05:00Z"",
  ""close"": ""0.9905250000000001"",
  ""open"": ""0.99088890234567"",
  ""high"": ""0.9912"",
  ""low"": ""0.9896"",
  ""volume"": ""313299.3""
}",2021-09-23T09:06:00.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T08:47:00Z"",
  ""close"": ""43859.159999999996"",
  ""open"": ""43941.18190339084"",
  ""high"": ""43941.18190339084"",
  ""low"": ""43818.81"",
  ""volume"": ""459.708""
}",2021-09-23T08:48:00.000Z
275034819,"BINANCE:XRPUSDTPERP, 10m",XRP 10m Bear divergence,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T08:10:00Z"",
  ""close"": ""0.9997250000000001"",
  ""open"": ""1.001458850233683"",
  ""high"": ""1.0021"",
  ""low"": ""0.9978"",
  ""volume"": ""5801155.4""
}",2021-09-23T08:20:00.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T07:59:00Z"",
  ""close"": ""44200.90750000001"",
  ""open"": ""44190.764869032515"",
  ""high"": ""44232.16"",
  ""low"": ""44176.33"",
  ""volume"": ""183.561""
}",2021-09-23T08:00:00.000Z
277223707,"BINANCE:BTCUSDTPERP, 2h",,Go long 2h,2021-09-23T08:00:00.000Z
275029631,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T07:58:00Z"",
  ""close"": ""1.0031"",
  ""open"": ""1.0022614503888394"",
  ""high"": ""1.0037"",
  ""low"": ""1.0022614503888394"",
  ""volume"": ""554807.1""
}",2021-09-23T07:59:00.000Z
275016341,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bull divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T07:54:00Z"",
  ""close"": ""1.000725"",
  ""open"": ""0.9993842794662491"",
  ""high"": ""1.0025"",
  ""low"": ""0.9991"",
  ""volume"": ""1376378.7999999998""
}",2021-09-23T07:56:00.000Z
275029631,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T07:46:00Z"",
  ""close"": ""1.0007"",
  ""open"": ""1.0002007926863787"",
  ""high"": ""1.001"",
  ""low"": ""1.0002007926863787"",
  ""volume"": ""208712.3""
}",2021-09-23T07:47:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T07:03:00Z"",
  ""close"": ""44136.5775"",
  ""open"": ""44177.591660622005"",
  ""high"": ""44178.76"",
  ""low"": ""44110"",
  ""volume"": ""183.295""
}",2021-09-23T07:04:00.000Z
274952427,"BINANCE:BTCUSDTPERP, 5m",BTC 5m Bear divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T06:55:00Z"",
  ""close"": ""44205.557499999995"",
  ""open"": ""43933.09985201128"",
  ""high"": ""44413.45"",
  ""low"": ""43933.09985201128"",
  ""volume"": ""3252.3630000000003""
}",2021-09-23T07:00:00.000Z
274953083,"BINANCE:BTCUSDTPERP, 5m",BTC 5m Bull divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T06:55:00Z"",
  ""close"": ""44205.557499999995"",
  ""open"": ""43933.09985201128"",
  ""high"": ""44413.45"",
  ""low"": ""43933.09985201128"",
  ""volume"": ""3252.3630000000003""
}",2021-09-23T07:00:00.000Z
275016341,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bull divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T06:38:00Z"",
  ""close"": ""0.999325"",
  ""open"": ""0.9988834889878407"",
  ""high"": ""1"",
  ""low"": ""0.9988"",
  ""volume"": ""359794.8""
}",2021-09-23T06:40:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T06:20:00Z"",
  ""close"": ""0.999125"",
  ""open"": ""0.999221361774452"",
  ""high"": ""0.9998"",
  ""low"": ""0.9982"",
  ""volume"": ""385034.9""
}",2021-09-23T06:22:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T06:15:00Z"",
  ""close"": ""0.997975"",
  ""open"": ""0.9977532477739455"",
  ""high"": ""0.9991"",
  ""low"": ""0.9968"",
  ""volume"": ""341785.3""
}",2021-09-23T06:16:00.000Z
277223296,"BINANCE:BTCUSDTPERP, 1h",,Go long,2021-09-23T06:05:22.000Z
275029631,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T05:30:00Z"",
  ""close"": ""0.997825"",
  ""open"": ""0.9988262195754628"",
  ""high"": ""0.9988262195754628"",
  ""low"": ""0.9968"",
  ""volume"": ""1219709.2""
}",2021-09-23T05:31:01.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T04:46:00Z"",
  ""close"": ""44090.965000000004"",
  ""open"": ""44132.905250438555"",
  ""high"": ""44132.905250438555"",
  ""low"": ""44059.15"",
  ""volume"": ""466.787""
}",2021-09-23T04:47:00.000Z
275036282,"BINANCE:XRPUSDTPERP, 5m",XRP 5m Bear divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T04:20:00Z"",
  ""close"": ""1.005"",
  ""open"": ""1.0079820664086974"",
  ""high"": ""1.0079820664086974"",
  ""low"": ""1.0017"",
  ""volume"": ""8702712.4""
}",2021-09-23T04:25:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T04:18:00Z"",
  ""close"": ""44062.4175"",
  ""open"": ""44109.78438946782"",
  ""high"": ""44109.78438946782"",
  ""low"": ""44044"",
  ""volume"": ""125.254""
}",2021-09-23T04:19:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T04:06:00Z"",
  ""close"": ""1.0097"",
  ""open"": ""1.0100177674212054"",
  ""high"": ""1.0111"",
  ""low"": ""1.0085"",
  ""volume"": ""859206.7999999999""
}",2021-09-23T04:08:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T03:40:00Z"",
  ""close"": ""1.00645"",
  ""open"": ""1.0077507145142115"",
  ""high"": ""1.0077507145142115"",
  ""low"": ""1.0054"",
  ""volume"": ""1033426.9""
}",2021-09-23T03:42:00.000Z
277223296,"BINANCE:BTCUSDTPERP, 1h",,Go long,2021-09-23T03:24:16.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T03:08:00Z"",
  ""close"": ""43684.265"",
  ""open"": ""43704.343292319034"",
  ""high"": ""43712.53"",
  ""low"": ""43654.98"",
  ""volume"": ""49.257""
}",2021-09-23T03:09:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T02:54:00Z"",
  ""close"": ""0.9988999999999999"",
  ""open"": ""0.9974296302442563"",
  ""high"": ""1.0007"",
  ""low"": ""0.9973"",
  ""volume"": ""805317.4""
}",2021-09-23T02:56:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T02:50:00Z"",
  ""close"": ""0.9971"",
  ""open"": ""0.9981495107075826"",
  ""high"": ""0.9981495107075826"",
  ""low"": ""0.9964"",
  ""volume"": ""632901.7""
}",2021-09-23T02:51:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T02:46:00Z"",
  ""close"": ""43657.479999999996"",
  ""open"": ""43695.67688936352"",
  ""high"": ""43695.67688936352"",
  ""low"": ""43638.91"",
  ""volume"": ""73.3""
}",2021-09-23T02:47:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T02:30:00Z"",
  ""close"": ""43656.7375"",
  ""open"": ""43655.0588280301"",
  ""high"": ""43686.18"",
  ""low"": ""43620"",
  ""volume"": ""121.121""
}",2021-09-23T02:31:00.000Z
273881650,"BINANCE:ETHUSDTPERP, 5m",[test acc4] TFS Signal Strategy,"{
  ""v"": ""1"",
  ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",
  ""msg"": ""test acc4: TFS Signal Strategy"",
  ""do"": [
    {
      ""action"": ""create_order"",
      ""data"": {
        ""side"": ""sell"",
        ""symbol"": ""ETHUSDT"",
        ""order_type"": ""Market"",
        ""qty"": 0.2762,
        ""reduce_only"": true
      }
    }
  ]
}",2021-09-23T02:25:00.000Z
273881650,"BINANCE:ETHUSDTPERP, 5m",[test acc4] TFS Signal Strategy,"{
  ""v"": ""1"",
  ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",
  ""msg"": ""test acc4: TFS Signal Strategy"",
  ""do"": [
    {
      ""action"": ""create_order"",
      ""data"": {
        ""side"": ""buy"",
        ""symbol"": ""ETHUSDT"",
        ""order_type"": ""Market"",
        ""qty"": 0.2762,
        ""reduce_only"": false
      }
    }
  ]
}",2021-09-23T02:05:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T02:03:00Z"",
  ""close"": ""0.9943"",
  ""open"": ""0.9962124542838857"",
  ""high"": ""0.9962124542838857"",
  ""low"": ""0.9934"",
  ""volume"": ""707742.6""
}",2021-09-23T02:04:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T02:02:00Z"",
  ""close"": ""43595.619999999995"",
  ""open"": ""43628.754784823526"",
  ""high"": ""43630.67"",
  ""low"": ""43555.63"",
  ""volume"": ""231.139""
}",2021-09-23T02:03:00.000Z
273881650,"BINANCE:ETHUSDTPERP, 5m",[test acc4] TFS Signal Strategy,"{
  ""v"": ""1"",
  ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",
  ""msg"": ""test acc4: TFS Signal Strategy"",
  ""do"": [
    {
      ""action"": ""create_order"",
      ""data"": {
        ""side"": ""sell"",
        ""symbol"": ""ETHUSDT"",
        ""order_type"": ""Market"",
        ""qty"": 0.2763,
        ""reduce_only"": true
      }
    }
  ]
}",2021-09-23T01:40:00.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T01:08:00Z"",
  ""close"": ""43214.085"",
  ""open"": ""43217.38616587145"",
  ""high"": ""43228.53"",
  ""low"": ""43186"",
  ""volume"": ""96.33""
}",2021-09-23T01:09:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-23T00:22:00Z"",
  ""close"": ""0.997625"",
  ""open"": ""0.999926814399674"",
  ""high"": ""0.999926814399674"",
  ""low"": ""0.9969"",
  ""volume"": ""1024875.1""
}",2021-09-23T00:24:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T00:19:00Z"",
  ""close"": ""43468.457500000004"",
  ""open"": ""43487.55380558476"",
  ""high"": ""43492.61"",
  ""low"": ""43452.95"",
  ""volume"": ""72.239""
}",2021-09-23T00:20:00.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-23T00:12:00Z"",
  ""close"": ""43691.405"",
  ""open"": ""43680.15711484892"",
  ""high"": ""43760.25"",
  ""low"": ""43628.96"",
  ""volume"": ""376.981""
}",2021-09-23T00:13:00.000Z
275034819,"BINANCE:XRPUSDTPERP, 10m",XRP 10m Bear divergence,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T23:50:00Z"",
  ""close"": ""1.0009"",
  ""open"": ""0.9960134339187342"",
  ""high"": ""1.008"",
  ""low"": ""0.9959"",
  ""volume"": ""8126020.2""
}",2021-09-23T00:00:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T23:40:00Z"",
  ""close"": ""43512.884999999995"",
  ""open"": ""43522.92147219631"",
  ""high"": ""43524.57"",
  ""low"": ""43503.09"",
  ""volume"": ""62.169""
}",2021-09-22T23:41:00.000Z
275036282,"BINANCE:XRPUSDTPERP, 5m",XRP 5m Bear divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T23:20:00Z"",
  ""close"": ""0.9943"",
  ""open"": ""0.9987551315365253"",
  ""high"": ""0.9987551315365253"",
  ""low"": ""0.9914"",
  ""volume"": ""4483564.1""
}",2021-09-22T23:25:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T23:22:00Z"",
  ""close"": ""43485.25"",
  ""open"": ""43491.45742928875"",
  ""high"": ""43508.26"",
  ""low"": ""43472.23"",
  ""volume"": ""57.981""
}",2021-09-22T23:23:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T23:06:00Z"",
  ""close"": ""0.9991249999999999"",
  ""open"": ""1.0018766382905788"",
  ""high"": ""1.0018766382905788"",
  ""low"": ""0.9982"",
  ""volume"": ""1274746.7999999998""
}",2021-09-22T23:08:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T23:01:00Z"",
  ""close"": ""1.002875"",
  ""open"": ""1.0039504751240682"",
  ""high"": ""1.0039504751240682"",
  ""low"": ""1.0022"",
  ""volume"": ""789035.1""
}",2021-09-22T23:02:00.000Z
274922967,"BINANCE:BTCUSDTPERP, 15m",BTC 15m Bear divergence,"{
  ""tf"": ""15m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T22:45:00Z"",
  ""close"": ""43453.315"",
  ""open"": ""43313.441840138796"",
  ""high"": ""43550"",
  ""low"": ""43313.441840138796"",
  ""volume"": ""2018.8229999999999""
}",2021-09-22T23:00:00.000Z
273881650,"BINANCE:ETHUSDTPERP, 5m",[test acc4] TFS Signal Strategy,"{
  ""v"": ""1"",
  ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",
  ""msg"": ""test acc4: TFS Signal Strategy"",
  ""do"": [
    {
      ""action"": ""create_order"",
      ""data"": {
        ""side"": ""buy"",
        ""symbol"": ""ETHUSDT"",
        ""order_type"": ""Market"",
        ""qty"": 0.2763,
        ""reduce_only"": false
      }
    }
  ]
}",2021-09-22T22:39:14.000Z
275029631,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T22:34:00Z"",
  ""close"": ""1.002475"",
  ""open"": ""0.9984479412354625"",
  ""high"": ""1.0043"",
  ""low"": ""0.9984479412354625"",
  ""volume"": ""2512220.5""
}",2021-09-22T22:35:00.000Z
275016654,"BINANCE:XRPUSDTPERP, 2m",XRP 2m Bear divergence,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T21:42:00Z"",
  ""close"": ""0.9966250000000001"",
  ""open"": ""0.9978271650881303"",
  ""high"": ""0.9978271650881303"",
  ""low"": ""0.996"",
  ""volume"": ""838078.8999999999""
}",2021-09-22T21:44:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T21:37:00Z"",
  ""close"": ""43485.39750000001"",
  ""open"": ""43521.920867774315"",
  ""high"": ""43521.920867774315"",
  ""low"": ""43479.8"",
  ""volume"": ""55.836""
}",2021-09-22T21:38:00.000Z
274915544,"BINANCE:BTCUSDTPERP, 30m",BTC 30m Bear divergence,"{
  ""tf"": ""30m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T21:00:00Z"",
  ""close"": ""43451.975"",
  ""open"": ""43368.39687559415"",
  ""high"": ""43606.55"",
  ""low"": ""43301"",
  ""volume"": ""3416.0000000000005""
}",2021-09-22T21:30:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T21:06:00Z"",
  ""close"": ""0.9916"",
  ""open"": ""0.9888556224283411"",
  ""high"": ""0.9929"",
  ""low"": ""0.9888556224283411"",
  ""volume"": ""611399.6""
}",2021-09-22T21:07:00.000Z
274957709,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T20:56:00Z"",
  ""close"": ""43344.674999999996"",
  ""open"": ""43360.66073537413"",
  ""high"": ""43379.52"",
  ""low"": ""43325.26"",
  ""volume"": ""88.046""
}",2021-09-22T20:57:00.000Z
275036282,"BINANCE:XRPUSDTPERP, 5m",XRP 5m Bear divergence,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T20:10:00Z"",
  ""close"": ""0.985975"",
  ""open"": ""0.984656059908283"",
  ""high"": ""0.9893"",
  ""low"": ""0.9837"",
  ""volume"": ""2790038""
}",2021-09-22T20:15:00.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T19:57:00Z"",
  ""close"": ""43434.8225"",
  ""open"": ""43408.48062370461"",
  ""high"": ""43457.96"",
  ""low"": ""43408.48062370461"",
  ""volume"": ""90.146""
}",2021-09-22T19:58:00.000Z
275172618,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bear divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T19:53:00Z"",
  ""close"": ""0.98785"",
  ""open"": ""0.9873227515043272"",
  ""high"": ""0.9888"",
  ""low"": ""0.9868"",
  ""volume"": ""376397.1""
}",2021-09-22T19:54:00.000Z
273881650,"BINANCE:ETHUSDTPERP, 5m",[test acc4] TFS Signal Strategy,"{
  ""v"": ""1"",
  ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",
  ""msg"": ""test acc4: TFS Signal Strategy"",
  ""do"": [
    {
      ""action"": ""create_order"",
      ""data"": {
        ""side"": ""sell"",
        ""symbol"": ""ETHUSDT"",
        ""order_type"": ""Market"",
        ""qty"": 0.2812,
        ""reduce_only"": true
      }
    }
  ]
}",2021-09-22T19:50:00.000Z
275034819,"BINANCE:XRPUSDTPERP, 10m",XRP 10m Bear divergence,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T19:20:00Z"",
  ""close"": ""0.9904999999999999"",
  ""open"": ""0.981450645117111"",
  ""high"": ""0.9944"",
  ""low"": ""0.981450645117111"",
  ""volume"": ""11291115.9""
}",2021-09-22T19:30:00.000Z
275029631,"BINANCE:XRPUSDTPERP, 1m",XRP 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""XRPUSDTPERP"",
  ""time"": ""2021-09-22T19:05:00Z"",
  ""close"": ""0.97865"",
  ""open"": ""0.9742132213510244"",
  ""high"": ""0.9851"",
  ""low"": ""0.9731"",
  ""volume"": ""11746561.6""
}",2021-09-22T19:06:00.000Z
274959502,"BINANCE:BTCUSDTPERP, 1m",BTC 1m Bull divergence,"{
  ""tf"": ""1m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-09-22T19:05:00Z"",
  ""close"": ""43150.835"",
  ""open"": ""43160.96064551361"",
  ""high"": ""43189.35"",
  ""low"": ""43112.74"",
  ""volume"": ""256.926""
}",2021-09-22T19:06:00.000Z
