Alert ID,Ticker,Name,Description,Time
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:22:00Z"",
  ""close"": ""48663.68"",
  ""open"": ""48663.68"",
  ""high"": ""48663.68"",
  ""low"": ""48663.68"",
  ""volume"": ""0.054""
}",2021-08-22T17:22:00.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:20:00Z"",
  ""close"": ""48671.66"",
  ""open"": ""48685.03"",
  ""high"": ""48687.21"",
  ""low"": ""48671.66"",
  ""volume"": ""25.644000000000013""
}",2021-08-22T17:20:02.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:20:00Z"",
  ""close"": ""48685.03"",
  ""open"": ""48685.03"",
  ""high"": ""48685.03"",
  ""low"": ""48685.03"",
  ""volume"": ""0.061""
}",2021-08-22T17:20:00.000Z
251463494,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:12:00Z"",
  ""close"": ""48725.67"",
  ""open"": ""48703.96"",
  ""high"": ""48725.67"",
  ""low"": ""48701.49"",
  ""volume"": ""103.23100000000001""
}",2021-08-22T17:12:41.000Z
251463725,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:12:00Z"",
  ""close"": ""48703.96"",
  ""open"": ""48703.96"",
  ""high"": ""48703.96"",
  ""low"": ""48703.96"",
  ""volume"": ""0.001""
}",2021-08-22T17:12:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:10:00Z"",
  ""close"": ""48684.63"",
  ""open"": ""48684.63"",
  ""high"": ""48684.63"",
  ""low"": ""48684.63"",
  ""volume"": ""0.003""
}",2021-08-22T17:10:00.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:06:00Z"",
  ""close"": ""48700.01"",
  ""open"": ""48700.01"",
  ""high"": ""48700.01"",
  ""low"": ""48700.01"",
  ""volume"": ""0.043""
}",2021-08-22T17:06:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:05:00Z"",
  ""close"": ""48709.82"",
  ""open"": ""48633"",
  ""high"": ""48709.82"",
  ""low"": ""48628.79"",
  ""volume"": ""87.81100000000004""
}",2021-08-22T17:05:57.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:02:00Z"",
  ""close"": ""48703.92"",
  ""open"": ""48698.01"",
  ""high"": ""48703.92"",
  ""low"": ""48690.91"",
  ""volume"": ""12.751""
}",2021-08-22T17:02:06.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:00:00Z"",
  ""close"": ""48652.97"",
  ""open"": ""48652.97"",
  ""high"": ""48652.97"",
  ""low"": ""48652.97"",
  ""volume"": ""0.002""
}",2021-08-22T17:00:00.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T17:00:00Z"",
  ""close"": ""48652.97"",
  ""open"": ""48652.97"",
  ""high"": ""48652.97"",
  ""low"": ""48652.97"",
  ""volume"": ""0.002""
}",2021-08-22T17:00:00.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:56:00Z"",
  ""close"": ""48626"",
  ""open"": ""48626"",
  ""high"": ""48626"",
  ""low"": ""48626"",
  ""volume"": ""0.045""
}",2021-08-22T16:56:00.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:55:00Z"",
  ""close"": ""48580"",
  ""open"": ""48580"",
  ""high"": ""48580"",
  ""low"": ""48580"",
  ""volume"": ""0.079""
}",2021-08-22T16:55:00.000Z
251463560,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:45:00Z"",
  ""close"": ""48759.98"",
  ""open"": ""48759.98"",
  ""high"": ""48759.98"",
  ""low"": ""48759.98"",
  ""volume"": ""0.141""
}",2021-08-22T16:45:00.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:40:00Z"",
  ""close"": ""48788.91"",
  ""open"": ""48788.91"",
  ""high"": ""48788.91"",
  ""low"": ""48788.91"",
  ""volume"": ""0.139""
}",2021-08-22T16:40:00.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:38:00Z"",
  ""close"": ""48764.27"",
  ""open"": ""48765.01"",
  ""high"": ""48765.01"",
  ""low"": ""48764.27"",
  ""volume"": ""3.427""
}",2021-08-22T16:38:02.000Z
251465394,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:30:00Z"",
  ""close"": ""48717.63"",
  ""open"": ""48717.63"",
  ""high"": ""48717.63"",
  ""low"": ""48717.63"",
  ""volume"": ""0.132""
}",2021-08-22T16:30:00.000Z
251463725,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:24:00Z"",
  ""close"": ""48549.99"",
  ""open"": ""48549.99"",
  ""high"": ""48549.99"",
  ""low"": ""48549.99"",
  ""volume"": ""0.028""
}",2021-08-22T16:24:00.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:22:00Z"",
  ""close"": ""48539.71"",
  ""open"": ""48504.68"",
  ""high"": ""48539.71"",
  ""low"": ""48503.15"",
  ""volume"": ""248.11500000000015""
}",2021-08-22T16:23:56.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:20:00Z"",
  ""close"": ""48522.97"",
  ""open"": ""48445.91"",
  ""high"": ""48522.97"",
  ""low"": ""48443.85"",
  ""volume"": ""357.355999999999""
}",2021-08-22T16:20:24.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:16:00Z"",
  ""close"": ""48496.01"",
  ""open"": ""48500.02"",
  ""high"": ""48500.03"",
  ""low"": ""48496.01"",
  ""volume"": ""16.583999999999993""
}",2021-08-22T16:16:10.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:15:00Z"",
  ""close"": ""48481.75"",
  ""open"": ""48500.01"",
  ""high"": ""48500.01"",
  ""low"": ""48481.75"",
  ""volume"": ""53.061""
}",2021-08-22T16:15:03.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:10:00Z"",
  ""close"": ""48414.83"",
  ""open"": ""48503.16"",
  ""high"": ""48503.94"",
  ""low"": ""48414.83"",
  ""volume"": ""449.11999999999665""
}",2021-08-22T16:12:26.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:12:00Z"",
  ""close"": ""48451.01"",
  ""open"": ""48475.85"",
  ""high"": ""48475.85"",
  ""low"": ""48451.01"",
  ""volume"": ""49.32700000000004""
}",2021-08-22T16:12:15.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:10:00Z"",
  ""close"": ""48503.16"",
  ""open"": ""48503.16"",
  ""high"": ""48503.16"",
  ""low"": ""48503.16"",
  ""volume"": ""0.891""
}",2021-08-22T16:10:00.000Z
251463560,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:03:00Z"",
  ""close"": ""48433.5"",
  ""open"": ""48462.5"",
  ""high"": ""48462.5"",
  ""low"": ""48433.5"",
  ""volume"": ""44.26199999999999""
}",2021-08-22T16:03:05.000Z
251465059,"BINANCE:BTCUSDTPERP, 20m",banktrader,"{
  ""tf"": ""20m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T16:00:00Z"",
  ""close"": ""48550"",
  ""open"": ""48550"",
  ""high"": ""48550"",
  ""low"": ""48550"",
  ""volume"": ""1.939""
}",2021-08-22T16:00:00.000Z
251463560,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:54:00Z"",
  ""close"": ""48433.69"",
  ""open"": ""48487.39"",
  ""high"": ""48492.28"",
  ""low"": ""48433.69"",
  ""volume"": ""210.19400000000007""
}",2021-08-22T15:55:10.000Z
251464280,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:20:00Z"",
  ""close"": ""48404.69"",
  ""open"": ""48404.69"",
  ""high"": ""48404.69"",
  ""low"": ""48404.69"",
  ""volume"": ""0.02""
}",2021-08-22T15:20:00.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:18:00Z"",
  ""close"": ""48325.18"",
  ""open"": ""48325.18"",
  ""high"": ""48325.18"",
  ""low"": ""48325.18"",
  ""volume"": ""0.398""
}",2021-08-22T15:18:00.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:15:00Z"",
  ""close"": ""48401.78"",
  ""open"": ""48401.78"",
  ""high"": ""48401.78"",
  ""low"": ""48401.78"",
  ""volume"": ""0.024""
}",2021-08-22T15:15:00.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:12:00Z"",
  ""close"": ""48278.26"",
  ""open"": ""48280"",
  ""high"": ""48280"",
  ""low"": ""48278.26"",
  ""volume"": ""1.207""
}",2021-08-22T15:12:00.000Z
251463725,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:08:00Z"",
  ""close"": ""48427.92"",
  ""open"": ""48427.92"",
  ""high"": ""48427.92"",
  ""low"": ""48427.92"",
  ""volume"": ""0.006""
}",2021-08-22T15:08:00.000Z
251463725,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:04:00Z"",
  ""close"": ""48472.56"",
  ""open"": ""48401"",
  ""high"": ""48472.56"",
  ""low"": ""48322.48"",
  ""volume"": ""1017.6929999999873""
}",2021-08-22T15:05:55.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:05:00Z"",
  ""close"": ""48364"",
  ""open"": ""48364"",
  ""high"": ""48364"",
  ""low"": ""48364"",
  ""volume"": ""0.004""
}",2021-08-22T15:05:00.000Z
251463494,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:03:00Z"",
  ""close"": ""48353.7"",
  ""open"": ""48353.7"",
  ""high"": ""48353.7"",
  ""low"": ""48353.7"",
  ""volume"": ""0.001""
}",2021-08-22T15:03:00.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T15:02:00Z"",
  ""close"": ""48295.92"",
  ""open"": ""48295.92"",
  ""high"": ""48295.92"",
  ""low"": ""48295.92"",
  ""volume"": ""0.046""
}",2021-08-22T15:02:00.000Z
251466864,"BINANCE:BTCUSDTPERP, 6h",banktrader,"{
  ""tf"": ""6h"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T12:00:00Z"",
  ""close"": ""48306.01"",
  ""open"": ""49171.46"",
  ""high"": ""49261.6"",
  ""low"": ""48306.01"",
  ""volume"": ""54623.74299996188""
}",2021-08-22T14:55:24.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:48:00Z"",
  ""close"": ""48527.24"",
  ""open"": ""48563.19"",
  ""high"": ""48563.2"",
  ""low"": ""48527.24"",
  ""volume"": ""108.31400000000015""
}",2021-08-22T14:48:08.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:40:00Z"",
  ""close"": ""48550.26"",
  ""open"": ""48645.03"",
  ""high"": ""48697"",
  ""low"": ""48550.26"",
  ""volume"": ""2485.8289999999743""
}",2021-08-22T14:48:04.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:45:00Z"",
  ""close"": ""48660"",
  ""open"": ""48660"",
  ""high"": ""48660"",
  ""low"": ""48660"",
  ""volume"": ""1.2""
}",2021-08-22T14:45:00.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:42:00Z"",
  ""close"": ""48586.75"",
  ""open"": ""48586.75"",
  ""high"": ""48586.75"",
  ""low"": ""48586.75"",
  ""volume"": ""0.01""
}",2021-08-22T14:42:00.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:30:00Z"",
  ""close"": ""48693.51"",
  ""open"": ""48816.93"",
  ""high"": ""48816.93"",
  ""low"": ""48393"",
  ""volume"": ""8578.356000001""
}",2021-08-22T14:40:15.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:40:00Z"",
  ""close"": ""48645.03"",
  ""open"": ""48645.03"",
  ""high"": ""48645.03"",
  ""low"": ""48645.03"",
  ""volume"": ""0.002""
}",2021-08-22T14:40:00.000Z
258559196,"BINANCE:ETHUSDTPERP, 5m",,sell DIAMOND ETHUSDTPERP,2021-08-22T14:35:00.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:30:00Z"",
  ""close"": ""48816.93"",
  ""open"": ""48816.93"",
  ""high"": ""48816.93"",
  ""low"": ""48816.93"",
  ""volume"": ""0.049""
}",2021-08-22T14:30:00.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:28:00Z"",
  ""close"": ""48766.17"",
  ""open"": ""48888.8"",
  ""high"": ""48888.8"",
  ""low"": ""48766.17"",
  ""volume"": ""778.9919999999934""
}",2021-08-22T14:28:50.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:25:00Z"",
  ""close"": ""48868.12"",
  ""open"": ""48885.97"",
  ""high"": ""48898.96"",
  ""low"": ""48868.12"",
  ""volume"": ""110.08500000000011""
}",2021-08-22T14:26:30.000Z
251463560,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:24:00Z"",
  ""close"": ""48878.81"",
  ""open"": ""48878.81"",
  ""high"": ""48878.81"",
  ""low"": ""48878.81"",
  ""volume"": ""0.001""
}",2021-08-22T14:24:00.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:24:00Z"",
  ""close"": ""48878.81"",
  ""open"": ""48878.81"",
  ""high"": ""48878.81"",
  ""low"": ""48878.81"",
  ""volume"": ""0.001""
}",2021-08-22T14:24:00.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:15:00Z"",
  ""close"": ""48954.67"",
  ""open"": ""48894.43"",
  ""high"": ""48954.67"",
  ""low"": ""48857.04"",
  ""volume"": ""358.9319999999976""
}",2021-08-22T14:18:51.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:18:00Z"",
  ""close"": ""48913"",
  ""open"": ""48913"",
  ""high"": ""48913"",
  ""low"": ""48913"",
  ""volume"": ""0.01""
}",2021-08-22T14:18:00.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:15:00Z"",
  ""close"": ""48857.05"",
  ""open"": ""48894.43"",
  ""high"": ""48899.51"",
  ""low"": ""48857.05"",
  ""volume"": ""151.26799999999986""
}",2021-08-22T14:17:02.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:10:00Z"",
  ""close"": ""48832.31"",
  ""open"": ""48859.51"",
  ""high"": ""48892.03"",
  ""low"": ""48832.31"",
  ""volume"": ""381.85399999999777""
}",2021-08-22T14:13:05.000Z
251463560,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:12:00Z"",
  ""close"": ""48811.14"",
  ""open"": ""48873.01"",
  ""high"": ""48878.22"",
  ""low"": ""48811.14"",
  ""volume"": ""254.9800000000002""
}",2021-08-22T14:13:05.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:12:00Z"",
  ""close"": ""48857.09"",
  ""open"": ""48873.01"",
  ""high"": ""48878.22"",
  ""low"": ""48857.09"",
  ""volume"": ""43.202000000000034""
}",2021-08-22T14:12:41.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:10:00Z"",
  ""close"": ""48859.51"",
  ""open"": ""48859.51"",
  ""high"": ""48859.51"",
  ""low"": ""48859.51"",
  ""volume"": ""0.01""
}",2021-08-22T14:10:00.000Z
251463725,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T14:00:00Z"",
  ""close"": ""48905"",
  ""open"": ""48905"",
  ""high"": ""48905"",
  ""low"": ""48905"",
  ""volume"": ""0.184""
}",2021-08-22T14:00:00.000Z
251463296,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:56:00Z"",
  ""close"": ""48911"",
  ""open"": ""48863.96"",
  ""high"": ""48911"",
  ""low"": ""48844.21"",
  ""volume"": ""379.7189999999973""
}",2021-08-22T13:57:45.000Z
251463494,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:54:00Z"",
  ""close"": ""48867.22"",
  ""open"": ""48843.91"",
  ""high"": ""48867.22"",
  ""low"": ""48839.3"",
  ""volume"": ""137.13200000000012""
}",2021-08-22T13:54:57.000Z
251463494,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:48:00Z"",
  ""close"": ""48850.99"",
  ""open"": ""48849.99"",
  ""high"": ""48850.99"",
  ""low"": ""48849.99"",
  ""volume"": ""0.638""
}",2021-08-22T13:48:00.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:48:00Z"",
  ""close"": ""48849.99"",
  ""open"": ""48849.99"",
  ""high"": ""48849.99"",
  ""low"": ""48849.99"",
  ""volume"": ""0.001""
}",2021-08-22T13:48:00.000Z
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:44:00Z"",
  ""close"": ""48736.59"",
  ""open"": ""48837.83"",
  ""high"": ""48845.7"",
  ""low"": ""48736.59"",
  ""volume"": ""740.9479999999922""
}",2021-08-22T13:46:22.000Z
251463560,"BINANCE:BTCUSDTPERP, 3m",banktrader,"{
  ""tf"": ""3m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:45:00Z"",
  ""close"": ""48822.95"",
  ""open"": ""48822.95"",
  ""high"": ""48822.95"",
  ""low"": ""48822.95"",
  ""volume"": ""0.037""
}",2021-08-22T13:45:00.000Z
242712219,"BINANCE:BTCUSDTPERP, 5m",[test acc3] Trade Pro - 3EMA+StochRSI+ATR (2021.06.30-r505),"{   ""v"": ""1"",   ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",   ""msg"": ""BTCUSDT tf=5m price=48822.95 posSize=-0.097652"",   ""do"": [     {       ""action"": ""create_order"",       ""msg"": ""Short entry"",       ""data"": {         ""side"": ""Sell"",         ""symbol"": ""BTCUSDT"",         ""qty"": 0.097652,         ""take_profit"": 48559.76,         ""stop_loss"": 49244.06       }     }   ] }",2021-08-22T13:45:00.000Z
251463372,"BINANCE:BTCUSDTPERP, 2m",banktrader,"{
  ""tf"": ""2m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:42:00Z"",
  ""close"": ""48876.57"",
  ""open"": ""48876.57"",
  ""high"": ""48876.57"",
  ""low"": ""48876.57"",
  ""volume"": ""0.024""
}",2021-08-22T13:42:00.000Z
251464280,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:30:00Z"",
  ""close"": ""48983.19"",
  ""open"": ""48983.19"",
  ""high"": ""48983.19"",
  ""low"": ""48983.19"",
  ""volume"": ""4.695""
}",2021-08-22T13:30:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-22T13:25:00Z"",
  ""close"": ""48827.69"",
  ""open"": ""48827.69"",
  ""high"": ""48827.69"",
  ""low"": ""48827.69"",
  ""volume"": ""0.004""
}",2021-08-22T13:25:00.000Z
